agent,env,episode,reward_mean,reward_std,success_rate,n_seeds
ql_arc,StochasticGridWorld,113,0.906,0.025179356624028326,1.0,20
ql_arc,StochasticGridWorld,114,0.8085000000000001,0.2569294650288285,1.0,20
ql_arc,StochasticGridWorld,115,0.8765000000000001,0.11722947581559856,1.0,20
ql_arc,StochasticGridWorld,116,0.8619999999999999,0.1483104851316993,1.0,20
ql_arc,StochasticGridWorld,117,0.8770000000000001,0.11900000000000001,1.0,20
ql_arc,StochasticGridWorld,118,0.8260000000000002,0.17036431551237485,1.0,20
ql_arc,StochasticGridWorld,119,0.907,0.02027313493271328,1.0,20
ql_arc,StochasticGridWorld,120,0.883,0.12186467905016612,1.0,20
ql_arc,StochasticGridWorld,121,0.8775000000000001,0.11286607107541222,1.0,20
ql_arc,StochasticGridWorld,122,0.8799999999999999,0.12577758146824103,1.0,20
ql_arc,StochasticGridWorld,123,0.8815000000000002,0.10417653286609226,1.0,20
ql_arc,StochasticGridWorld,124,0.8554999999999999,0.1440303787400422,1.0,20
ql_arc,StochasticGridWorld,125,0.7989999999999998,0.3142117120668802,1.0,20
ql_arc,StochasticGridWorld,126,0.8595,0.14688345720332158,1.0,20
ql_arc,StochasticGridWorld,127,0.8815,0.1190073527140235,1.0,20
ql_arc,StochasticGridWorld,128,0.8220000000000001,0.17588632692736522,1.0,20
ql_arc,StochasticGridWorld,129,0.8539999999999999,0.1536359332968691,1.0,20
ql_arc,StochasticGridWorld,130,0.9065,0.022863726730347332,1.0,20
ql_arc,StochasticGridWorld,131,0.8545,0.15960811382884016,1.0,20
ql_arc,StochasticGridWorld,132,0.876,0.12463546846704594,1.0,20
ql_arc,StochasticGridWorld,133,0.8090000000000002,0.19480503073586167,1.0,20
ql_arc,StochasticGridWorld,134,0.9020000000000001,0.029933259094191526,1.0,20
ql_arc,StochasticGridWorld,135,0.8784999999999998,0.11722947581559852,1.0,20
ql_arc,StochasticGridWorld,136,0.8375,0.16666958330781298,1.0,20
ql_arc,StochasticGridWorld,137,0.8605,0.14661087954173116,1.0,20
ql_arc,StochasticGridWorld,138,0.8115,0.26046640858275755,1.0,20
ql_arc,StochasticGridWorld,139,0.8345,0.24648478654878483,1.0,20
ql_arc,StochasticGridWorld,140,0.7230000000000001,0.3323116007604911,1.0,20
ql_arc,StochasticGridWorld,141,0.875,0.11655470818461176,1.0,20
ql_arc,StochasticGridWorld,142,0.7785,0.4821853896583761,1.0,20
ql_arc,StochasticGridWorld,143,0.8125,0.20346682776315164,1.0,20
ql_arc,StochasticGridWorld,144,0.8805000000000002,0.10351207659012547,1.0,20
ql_arc,StochasticGridWorld,145,0.868,0.11677328461596,1.0,20
ql_arc,StochasticGridWorld,146,0.8705,0.11939325776608993,1.0,20
ql_arc,StochasticGridWorld,147,0.7955000000000001,0.27181749391825394,1.0,20
ql_arc,StochasticGridWorld,148,0.906,0.017999999999999988,1.0,20
ql_arc,StochasticGridWorld,149,0.8785000000000002,0.114598211155323,1.0,20
ql_arc,StochasticGridWorld,150,0.8554999999999998,0.1610737408766556,1.0,20
ql_arc,StochasticGridWorld,151,0.8735000000000002,0.11833321596238312,1.0,20
ql_arc,StochasticGridWorld,152,0.8759999999999998,0.10841586599755593,1.0,20
ql_arc,StochasticGridWorld,153,0.8870000000000001,0.11713667231059625,1.0,20
ql_arc,StochasticGridWorld,154,0.9059999999999999,0.022671568097509254,1.0,20
ql_arc,StochasticGridWorld,155,0.8835000000000001,0.11722947581559856,1.0,20
ql_arc,StochasticGridWorld,156,0.829,0.23553980555311668,1.0,20
ql_arc,StochasticGridWorld,157,0.8785000000000001,0.117909923246519,1.0,20
ql_arc,StochasticGridWorld,158,0.8995000000000001,0.03827205246651923,1.0,20
ql_arc,StochasticGridWorld,159,0.908,0.025416530054277655,1.0,20
ql_arc,StochasticGridWorld,160,0.8724999999999999,0.11040267206911256,1.0,20
ql_arc,StochasticGridWorld,161,0.8844999999999998,0.10910889056351002,1.0,20
ql_arc,StochasticGridWorld,162,0.8875,0.1055876413222684,1.0,20
ql_arc,StochasticGridWorld,163,0.8099999999999999,0.26668333281253254,1.0,20
ql_arc,StochasticGridWorld,164,0.851,0.22189862550272818,1.0,20
ql_arc,StochasticGridWorld,165,0.8525,0.15378150083803968,1.0,20
ql_arc,StochasticGridWorld,166,0.8135,0.20115354831570834,1.0,20
ql_arc,StochasticGridWorld,167,0.9,0.032403703492039304,1.0,20
ql_arc,StochasticGridWorld,168,0.876,0.10988175462741757,1.0,20
ql_arc,StochasticGridWorld,169,0.806,0.2045091684986275,1.0,20
ql_arc,StochasticGridWorld,170,0.835,0.17399712641305318,1.0,20
ql_arc,StochasticGridWorld,171,0.8845000000000001,0.11006702503474872,1.0,20
ql_arc,StochasticGridWorld,172,0.8275,0.17535321496910175,1.0,20
ql_arc,StochasticGridWorld,173,0.9045,0.01883480820183735,1.0,20
ql_arc,StochasticGridWorld,174,0.8205,0.19489676754630905,1.0,20
ql_arc,StochasticGridWorld,175,0.9075000000000001,0.028084693339967232,1.0,20
ql_arc,StochasticGridWorld,176,0.8495000000000001,0.1522653933104959,1.0,20
ql_arc,StochasticGridWorld,177,0.8560000000000001,0.14266744548074028,1.0,20
ql_arc,StochasticGridWorld,178,0.9045,0.02459166525471586,1.0,20
ql_arc,StochasticGridWorld,179,0.8740000000000002,0.1348480626483006,1.0,20
ql_arc,StochasticGridWorld,180,0.9129999999999999,0.021931712199461283,1.0,20
ql_arc,StochasticGridWorld,181,0.8099999999999999,0.2036909423612155,1.0,20
ql_arc,StochasticGridWorld,182,0.9029999999999999,0.03579106033634657,1.0,20
ql_arc,StochasticGridWorld,183,0.8545,0.15282260958379165,1.0,20
ql_arc,StochasticGridWorld,184,0.8780000000000001,0.11851582172857768,1.0,20
ql_arc,StochasticGridWorld,185,0.821,0.17759222955974174,1.0,20
ql_arc,StochasticGridWorld,186,0.8575000000000002,0.23220411279734046,1.0,20
ql_arc,StochasticGridWorld,187,0.89,0.10913294644606643,1.0,20
ql_arc,StochasticGridWorld,188,0.8319999999999999,0.179627392120467,1.0,20
ql_arc,StochasticGridWorld,189,0.8299999999999998,0.33318163214679175,1.0,20
ql_arc,StochasticGridWorld,190,0.8585,0.14957523190689026,1.0,20
ql_arc,StochasticGridWorld,191,0.8385,0.1795348155651154,1.0,20
ql_arc,StochasticGridWorld,192,0.8844999999999998,0.11106191966646355,1.0,20
ql_arc,StochasticGridWorld,193,0.8744999999999999,0.11538955758646446,1.0,20
ql_arc,StochasticGridWorld,194,0.861,0.15345683432157722,1.0,20
ql_arc,StochasticGridWorld,195,0.853,0.15566309774638307,1.0,20
ql_arc,StochasticGridWorld,196,0.8560000000000001,0.15370100845472684,1.0,20
ql_arc,StochasticGridWorld,197,0.843,0.15678328992593568,1.0,20
ql_arc,StochasticGridWorld,198,0.834,0.1894835085172322,1.0,20
ql_arc,StochasticGridWorld,199,0.874,0.15720687007888684,1.0,20
ql_baseline,ChangingGoalGridWorld,0,-4.380999999999989,0.40702456928298536,0.0,20
ql_baseline,ChangingGoalGridWorld,1,-0.06850000000000026,0.4000284364892077,1.0,20
ql_baseline,ChangingGoalGridWorld,2,0.23699999999999974,0.64022730338529,0.95,20
ql_baseline,ChangingGoalGridWorld,3,-0.03800000000000031,0.8496975932648041,0.8,20
ql_baseline,ChangingGoalGridWorld,4,0.35299999999999987,0.349286415424362,1.0,20
ql_baseline,ChangingGoalGridWorld,5,0.6535,0.18382804465042873,1.0,20
ql_baseline,ChangingGoalGridWorld,6,0.4974999999999998,0.33218782337707703,1.0,20
ql_baseline,ChangingGoalGridWorld,7,0.5164999999999998,0.2832185551830954,1.0,20
ql_baseline,ChangingGoalGridWorld,8,0.6075,0.23194557551287764,1.0,20
ql_baseline,ChangingGoalGridWorld,9,0.6899999999999998,0.1934166487146337,1.0,20
ql_baseline,ChangingGoalGridWorld,10,0.6679999999999999,0.2549823523305094,1.0,20
ql_baseline,ChangingGoalGridWorld,11,0.6369999999999999,0.17387064157010526,1.0,20
ql_baseline,ChangingGoalGridWorld,12,0.7509999999999999,0.21044951888754704,1.0,20
ql_baseline,ChangingGoalGridWorld,13,0.6990000000000001,0.1901289036417136,1.0,20
ql_baseline,ChangingGoalGridWorld,14,0.7369999999999999,0.1379528905097679,1.0,20
ql_baseline,ChangingGoalGridWorld,15,0.8015000000000001,0.1215020575957461,1.0,20
ql_baseline,ChangingGoalGridWorld,16,0.7595000000000001,0.29679075120360476,1.0,20
ql_baseline,ChangingGoalGridWorld,17,0.8004999999999999,0.15477322119798378,1.0,20
ql_baseline,ChangingGoalGridWorld,18,0.7604999999999998,0.1868013650913719,1.0,20
ql_baseline,ChangingGoalGridWorld,19,0.807,0.1293097057455472,1.0,20
ql_baseline,ChangingGoalGridWorld,20,0.861,0.1177242540855537,1.0,20
ql_baseline,ChangingGoalGridWorld,21,0.8440000000000001,0.1337310734272331,1.0,20
ql_baseline,ChangingGoalGridWorld,22,0.8535,0.05516112761719074,1.0,20
ql_baseline,ChangingGoalGridWorld,23,0.867,0.05916924876994808,1.0,20
ql_baseline,ChangingGoalGridWorld,24,0.875,0.05084289527554466,1.0,20
ql_baseline,ChangingGoalGridWorld,25,0.8085000000000001,0.20618620225417608,1.0,20
ql_baseline,ChangingGoalGridWorld,26,0.8835,0.04508602887813476,1.0,20
ql_baseline,ChangingGoalGridWorld,27,0.8895000000000002,0.03247691487810997,1.0,20
ql_baseline,ChangingGoalGridWorld,28,0.9040000000000001,0.02083266665599965,1.0,20
ql_baseline,ChangingGoalGridWorld,29,0.9109999999999999,0.025278449319529064,1.0,20
ql_baseline,ChangingGoalGridWorld,30,0.898,0.02638181191654584,1.0,20
ql_baseline,ChangingGoalGridWorld,31,-0.7575000000000005,0.7291699047547151,0.15,20
ql_baseline,ChangingGoalGridWorld,32,-0.9550000000000006,0.4457633901522199,0.05,20
ql_baseline,ChangingGoalGridWorld,33,-0.8065000000000004,0.5805538304067936,0.1,20
ql_baseline,ChangingGoalGridWorld,34,-0.7075000000000005,0.6962964526694074,0.15,20
ql_baseline,ChangingGoalGridWorld,35,-0.9510000000000005,0.4875438441822439,0.05,20
ql_baseline,ChangingGoalGridWorld,36,-0.9525000000000006,0.45606879963444125,0.05,20
ql_baseline,ChangingGoalGridWorld,37,-1.0245000000000006,0.1067930241167465,0.0,20
ql_baseline,ChangingGoalGridWorld,38,-1.0245000000000006,0.1067930241167465,0.0,20
ql_baseline,ChangingGoalGridWorld,39,-0.9520000000000006,0.4581331684128536,0.05,20
ql_baseline,ChangingGoalGridWorld,40,-1.0490000000000008,0.147,0.0,20
ql_baseline,ChangingGoalGridWorld,41,-1.0735000000000006,0.17496499649929984,0.0,20
ql_baseline,ChangingGoalGridWorld,42,-1.2205000000000006,0.32778765992636144,0.0,20
ql_baseline,ChangingGoalGridWorld,43,-1.1715000000000004,0.28041531698536015,0.0,20
ql_baseline,ChangingGoalGridWorld,44,-1.0490000000000006,0.147,0.0,20
ql_baseline,ChangingGoalGridWorld,45,-1.098,0.332334169173136,0.0,20
ql_baseline,ChangingGoalGridWorld,46,-1.0245000000000006,0.1067930241167465,0.0,20
ql_baseline,ChangingGoalGridWorld,47,-0.9025000000000005,0.4249926469952158,0.05,20
ql_baseline,ChangingGoalGridWorld,48,-1.0245000000000006,0.10679302411674654,0.0,20
ql_baseline,ChangingGoalGridWorld,49,-1.0010000000000006,0.5101068515517118,0.05,20
ql_baseline,ChangingGoalGridWorld,50,-1.0000000000000004,2.220446049250313e-16,0.0,20
ql_baseline,ChangingGoalGridWorld,51,-1.0000000000000004,2.220446049250313e-16,0.0,20
ql_baseline,ChangingGoalGridWorld,52,-1.1225000000000007,0.2121762239271875,0.0,20
ql_baseline,ChangingGoalGridWorld,53,-1.0980000000000003,0.29400000000000004,0.0,20
ql_baseline,ChangingGoalGridWorld,54,-1.0490000000000006,0.147,0.0,20
ql_baseline,ChangingGoalGridWorld,55,-1.0735000000000006,0.17496499649929984,0.0,20
ql_baseline,ChangingGoalGridWorld,56,-1.0940000000000007,0.30239708993308784,0.05,20
ql_baseline,ChangingGoalGridWorld,57,-0.8900000000000006,0.6007828226572396,0.1,20
ql_baseline,ChangingGoalGridWorld,58,-0.7900000000000003,0.8156285919461134,0.2,20
ql_baseline,ChangingGoalGridWorld,59,-0.9625000000000007,0.6411620310030844,0.1,20
ql_baseline,ChangingGoalGridWorld,60,-1.0075000000000005,0.39367340524856403,0.1,20
ql_baseline,ChangingGoalGridWorld,61,-0.9450000000000006,0.6293448974926231,0.1,20
ql_baseline,ChangingGoalGridWorld,62,-0.8710000000000004,0.7046197556129123,0.15,20
ql_baseline,ChangingGoalGridWorld,63,-0.8510000000000005,0.8188461393937205,0.2,20
ql_baseline,ChangingGoalGridWorld,64,-1.1440000000000001,0.9295073964202755,0.15,20
ql_baseline,ChangingGoalGridWorld,65,-0.8705000000000005,0.9364853175570883,0.2,20
ql_baseline,ChangingGoalGridWorld,66,-0.5095000000000004,0.8578722224200993,0.35,20
ql_baseline,ChangingGoalGridWorld,67,-0.27900000000000036,1.1080518940916082,0.5,20
ql_baseline,ChangingGoalGridWorld,68,-0.20350000000000032,1.149327085733213,0.5,20
ql_baseline,ChangingGoalGridWorld,69,-0.13850000000000035,1.0987459897537741,0.55,20
ql_baseline,ChangingGoalGridWorld,70,-0.07550000000000032,1.1204306091855936,0.6,20
ql_baseline,ChangingGoalGridWorld,71,-0.006500000000000272,1.1900683803882872,0.65,20
ql_baseline,ChangingGoalGridWorld,72,0.3189999999999998,1.0198769533625125,0.75,20
ql_baseline,ChangingGoalGridWorld,73,0.4464999999999998,0.8628515225692079,0.8,20
ql_baseline,ChangingGoalGridWorld,74,0.4039999999999998,0.91025490935232,0.8,20
ql_baseline,ChangingGoalGridWorld,75,0.6399999999999999,0.7231182475916372,0.9,20
ql_baseline,ChangingGoalGridWorld,76,0.7004999999999998,0.5851621570129089,0.9,20
ql_baseline,ChangingGoalGridWorld,77,0.7329999999999999,0.5801215389898915,0.9,20
ql_baseline,ChangingGoalGridWorld,78,0.6874999999999999,0.5869316399718115,0.9,20
ql_baseline,ChangingGoalGridWorld,79,0.7429999999999999,0.5813183293170793,0.9,20
ql_baseline,ChangingGoalGridWorld,80,0.8219999999999998,0.42818921051329645,0.95,20
ql_baseline,ChangingGoalGridWorld,81,0.8609999999999998,0.2709040420517938,1.0,20
ql_baseline,ChangingGoalGridWorld,82,0.8484999999999999,0.2968210740496707,1.0,20
ql_baseline,ChangingGoalGridWorld,83,0.9434999999999999,0.011947803145348504,1.0,20
ql_baseline,ChangingGoalGridWorld,84,0.9315,0.07164321321660554,1.0,20
ql_baseline,ChangingGoalGridWorld,85,0.9439999999999997,0.013190905958272901,1.0,20
ql_baseline,ChangingGoalGridWorld,86,0.8239999999999998,0.5309180727758288,0.95,20
ql_baseline,ChangingGoalGridWorld,87,0.8279999999999997,0.3537315366206413,1.0,20
ql_baseline,ChangingGoalGridWorld,88,0.9029999999999998,0.19578304318811687,1.0,20
ql_baseline,ChangingGoalGridWorld,89,0.9259999999999998,0.062401923047290773,1.0,20
ql_baseline,ChangingGoalGridWorld,90,0.9069999999999998,0.17378434912269866,1.0,20
ql_baseline,ChangingGoalGridWorld,91,0.9444999999999999,0.0086458082328953,1.0,20
ql_baseline,ChangingGoalGridWorld,92,0.9494999999999999,0.002179449471770339,1.0,20
ql_baseline,ChangingGoalGridWorld,93,0.9455,0.007399324293474377,1.0,20
ql_baseline,ChangingGoalGridWorld,94,0.9244999999999999,0.06909956584523524,1.0,20
ql_baseline,ChangingGoalGridWorld,95,0.9164999999999999,0.134657899879658,1.0,20
ql_baseline,ChangingGoalGridWorld,96,0.9464999999999998,0.007262919523166982,1.0,20
ql_baseline,ChangingGoalGridWorld,97,0.9189999999999998,0.12381033882515628,1.0,20
ql_baseline,ChangingGoalGridWorld,98,0.9489999999999998,0.0030000000000000022,1.0,20
ql_baseline,ChangingGoalGridWorld,99,-0.9080000000000006,0.40101870280574214,0.05,20
ql_baseline,ChangingGoalGridWorld,100,-0.6995000000000005,0.6194390607638497,0.2,20
ql_baseline,ChangingGoalGridWorld,101,-1.0000000000000004,2.220446049250313e-16,0.0,20
ql_baseline,ChangingGoalGridWorld,102,-0.7790000000000006,0.5379488823299108,0.15,20
ql_baseline,ChangingGoalGridWorld,103,-1.0000000000000004,2.220446049250313e-16,0.0,20
ql_baseline,ChangingGoalGridWorld,104,-0.8530000000000004,0.5373276467854601,0.1,20
ql_baseline,ChangingGoalGridWorld,105,-1.0000000000000004,2.220446049250313e-16,0.0,20
ql_baseline,ChangingGoalGridWorld,106,-1.0030000000000006,0.5726176734960249,0.1,20
ql_baseline,ChangingGoalGridWorld,107,-1.1225000000000005,0.30502254015072394,0.0,20
ql_baseline,ChangingGoalGridWorld,108,-1.0035000000000005,0.44992527157295803,0.1,20
ql_baseline,ChangingGoalGridWorld,109,-0.8380000000000004,0.6272208542451376,0.2,20
ql_baseline,ChangingGoalGridWorld,110,-0.9855000000000004,0.43667465005424816,0.05,20
ql_baseline,ChangingGoalGridWorld,111,-1.0490000000000006,0.147,0.0,20
ql_baseline,ChangingGoalGridWorld,112,-0.9820000000000004,0.46847198422104186,0.1,20
ql_baseline,ChangingGoalGridWorld,113,-0.9555000000000007,0.5815451401224158,0.15,20
ql_baseline,ChangingGoalGridWorld,114,-1.1810000000000005,0.49116086977689866,0.05,20
ql_baseline,ChangingGoalGridWorld,115,-0.9710000000000004,0.4876156273131534,0.1,20
ql_baseline,ChangingGoalGridWorld,116,-1.1470000000000005,0.2728204537786711,0.0,20
ql_baseline,ChangingGoalGridWorld,117,-0.9820000000000005,0.2186458323407973,0.05,20
ql_baseline,ChangingGoalGridWorld,118,-1.0490000000000006,0.147,0.0,20
ql_baseline,ChangingGoalGridWorld,119,-0.8455000000000006,0.5554770472305766,0.1,20
ql_baseline,ChangingGoalGridWorld,120,-1.1470000000000005,0.2728204537786711,0.0,20
ql_baseline,ChangingGoalGridWorld,121,-0.9440000000000005,0.613248726048412,0.1,20
ql_baseline,ChangingGoalGridWorld,122,-1.0185000000000004,0.5606806131836556,0.1,20
ql_baseline,ChangingGoalGridWorld,123,-0.6825000000000006,0.632715378349539,0.25,20
ql_baseline,ChangingGoalGridWorld,124,-0.8940000000000005,0.503024850280779,0.1,20
ql_baseline,ChangingGoalGridWorld,125,-0.7580000000000002,0.7462479480708801,0.2,20
ql_baseline,ChangingGoalGridWorld,126,-0.4930000000000003,0.7217208601668657,0.35,20
ql_baseline,ChangingGoalGridWorld,127,-0.5215000000000004,0.7953067018452694,0.4,20
ql_baseline,ChangingGoalGridWorld,128,-0.4905000000000004,0.8310503895673236,0.4,20
ql_baseline,ChangingGoalGridWorld,129,-0.17550000000000043,0.8485427213758895,0.5,20
ql_baseline,ChangingGoalGridWorld,130,-0.17150000000000037,0.9579523735551787,0.5,20
ql_baseline,ChangingGoalGridWorld,131,-0.8760000000000006,0.5554853733447894,0.1,20
ql_baseline,ChangingGoalGridWorld,132,-1.0735000000000006,0.1749649964992998,0.0,20
ql_baseline,ChangingGoalGridWorld,133,-0.9425000000000006,0.3783896800918335,0.05,20
ql_baseline,ChangingGoalGridWorld,134,-0.9525000000000006,0.336791849663854,0.05,20
ql_baseline,ChangingGoalGridWorld,135,-0.7250000000000004,0.6566315557449248,0.25,20
ql_baseline,ChangingGoalGridWorld,136,-0.8250000000000005,0.6597688989335585,0.2,20
ql_baseline,ChangingGoalGridWorld,137,-0.7535000000000005,0.6688368635175548,0.2,20
ql_baseline,ChangingGoalGridWorld,138,-0.30450000000000055,0.8532143634515307,0.45,20
ql_baseline,ChangingGoalGridWorld,139,-0.5580000000000005,0.6335897726447297,0.35,20
ql_baseline,ChangingGoalGridWorld,140,-0.1400000000000004,0.8266619623522063,0.55,20
ql_baseline,ChangingGoalGridWorld,141,-0.38200000000000045,0.8245944457731936,0.4,20
ql_baseline,ChangingGoalGridWorld,142,0.15349999999999966,0.7633627905524348,0.75,20
ql_baseline,ChangingGoalGridWorld,143,0.3794999999999997,0.7220351445740022,0.8,20
ql_baseline,ChangingGoalGridWorld,144,0.2889999999999997,0.6966196953862274,0.8,20
ql_baseline,ChangingGoalGridWorld,145,0.32299999999999973,0.8239666255377097,0.8,20
ql_baseline,ChangingGoalGridWorld,146,0.5694999999999999,0.7126463007691828,0.9,20
ql_baseline,ChangingGoalGridWorld,147,0.5899999999999999,0.6122009474020766,0.9,20
ql_baseline,ChangingGoalGridWorld,148,0.5849999999999999,0.6233097143475307,0.9,20
ql_baseline,ChangingGoalGridWorld,149,0.6719999999999999,0.5846246659182285,0.9,20
ql_baseline,ChangingGoalGridWorld,150,0.7789999999999998,0.45193915519680317,0.95,20
ql_baseline,ChangingGoalGridWorld,151,0.6815,0.6002105880438967,0.9,20
ql_baseline,ChangingGoalGridWorld,152,0.8229999999999998,0.4453773680823938,0.95,20
ql_baseline,ChangingGoalGridWorld,153,0.826,0.43189582077163013,0.95,20
ql_baseline,ChangingGoalGridWorld,154,0.8304999999999998,0.4487479804968487,0.95,20
ql_baseline,ChangingGoalGridWorld,155,0.8435,0.4305029035906728,0.95,20
ql_baseline,ChangingGoalGridWorld,156,0.8480000000000001,0.4327077535704671,0.95,20
ql_baseline,ChangingGoalGridWorld,157,0.8414999999999999,0.43355824291552814,0.95,20
ql_baseline,ChangingGoalGridWorld,158,0.8355,0.4493047406827577,0.95,20
ql_baseline,ChangingGoalGridWorld,159,0.755,0.5899110102379852,0.9,20
ql_baseline,ChangingGoalGridWorld,160,0.7275,0.5888197941645646,0.9,20
ql_baseline,ChangingGoalGridWorld,161,0.858,0.4282475919371878,0.95,20
ql_baseline,ChangingGoalGridWorld,162,0.8559999999999999,0.33477455100410497,1.0,20
ql_baseline,ChangingGoalGridWorld,163,0.9239999999999998,0.15803164240113443,1.0,20
ql_baseline,ChangingGoalGridWorld,164,-1.052000000000001,0.5232934167367291,0.05,20
ql_baseline,ChangingGoalGridWorld,165,-1.1515000000000006,0.5440153950027519,0.05,20
ql_baseline,ChangingGoalGridWorld,166,-1.0665000000000007,0.44408642176945706,0.05,20
ql_baseline,ChangingGoalGridWorld,167,-1.0370000000000004,0.6173337832971724,0.1,20
ql_baseline,ChangingGoalGridWorld,168,-1.0395000000000005,0.5337272243384257,0.1,20
ql_baseline,ChangingGoalGridWorld,169,-0.9340000000000007,0.7009807415328899,0.15,20
ql_baseline,ChangingGoalGridWorld,170,-0.9550000000000004,0.6639465339920076,0.15,20
ql_baseline,ChangingGoalGridWorld,171,-0.9675000000000005,0.7417403521448728,0.15,20
ql_baseline,ChangingGoalGridWorld,172,-0.9360000000000006,0.6357468049467494,0.1,20
ql_baseline,ChangingGoalGridWorld,173,-0.7390000000000003,0.8964089468540575,0.25,20
ql_baseline,ChangingGoalGridWorld,174,-0.9050000000000005,0.6486640116423912,0.15,20
ql_baseline,ChangingGoalGridWorld,175,-1.0485000000000007,0.5323370642741309,0.1,20
ql_baseline,ChangingGoalGridWorld,176,-0.9115000000000005,0.5699760959899987,0.1,20
ql_baseline,ChangingGoalGridWorld,177,-1.1475000000000006,0.6003738418685479,0.05,20
ql_baseline,ChangingGoalGridWorld,178,-0.9015000000000006,0.7797966080972656,0.2,20
ql_baseline,ChangingGoalGridWorld,179,-0.9330000000000005,0.5698956044750654,0.1,20
ql_baseline,ChangingGoalGridWorld,180,-0.8435000000000006,0.7453205686146065,0.15,20
ql_baseline,ChangingGoalGridWorld,181,-0.8590000000000005,0.5241459720345089,0.1,20
ql_baseline,ChangingGoalGridWorld,182,-0.7685000000000004,0.7600544388397453,0.25,20
ql_baseline,ChangingGoalGridWorld,183,-0.9475000000000007,0.6257225822998561,0.1,20
ql_baseline,ChangingGoalGridWorld,184,-0.9475000000000005,0.6327785947707146,0.15,20
ql_baseline,ChangingGoalGridWorld,185,-0.5885000000000005,0.8891696969645335,0.3,20
ql_baseline,ChangingGoalGridWorld,186,-0.6175000000000005,0.6784679432368196,0.25,20
ql_baseline,ChangingGoalGridWorld,187,-0.4890000000000005,0.8548561282461514,0.35,20
ql_baseline,ChangingGoalGridWorld,188,-0.5385000000000005,0.7724524257195393,0.35,20
ql_baseline,ChangingGoalGridWorld,189,-0.2945000000000004,0.9496498038750919,0.5,20
ql_baseline,ChangingGoalGridWorld,190,-0.2635000000000004,0.9386068133142869,0.5,20
ql_baseline,ChangingGoalGridWorld,191,0.29349999999999976,0.7423696855341012,0.8,20
ql_baseline,ChangingGoalGridWorld,192,0.044999999999999665,0.8712950131843981,0.65,20
ql_baseline,ChangingGoalGridWorld,193,0.46499999999999986,0.7018796193080409,0.85,20
ql_baseline,ChangingGoalGridWorld,194,0.691,0.3299227182235259,1.0,20
ql_baseline,ChangingGoalGridWorld,195,0.7064999999999999,0.44482889969065653,0.95,20
ql_baseline,ChangingGoalGridWorld,196,0.7535000000000001,0.43596186759853217,0.95,20
ql_baseline,ChangingGoalGridWorld,197,0.7585,0.2612139927339269,1.0,20
ql_baseline,ChangingGoalGridWorld,198,0.8809999999999999,0.10525682875709301,1.0,20
ql_baseline,ChangingGoalGridWorld,199,-0.9415000000000007,0.38257384908014824,0.05,20
ql_arc,ChangingGoalGridWorld,0,-4.12699999999999,0.9458017762723846,0.2,20
ql_arc,ChangingGoalGridWorld,1,-0.1554999999999999,0.8207099061178675,1.0,20
ql_arc,ChangingGoalGridWorld,2,0.3814999999999998,0.6136715326622216,0.95,20
ql_arc,ChangingGoalGridWorld,3,0.2429999999999998,0.5495825688647704,0.95,20
ql_arc,ChangingGoalGridWorld,4,0.3304999999999998,0.43059813051150153,0.95,20
ql_arc,ChangingGoalGridWorld,5,0.4634999999999998,0.4393321636302083,1.0,20
ql_arc,ChangingGoalGridWorld,6,0.47799999999999987,0.4958689342961506,0.95,20
ql_arc,ChangingGoalGridWorld,7,0.595,0.20517066067057446,1.0,20
ql_arc,ChangingGoalGridWorld,8,0.5809999999999998,0.2637593600234882,1.0,20
ql_arc,ChangingGoalGridWorld,9,0.6149999999999998,0.2211221381951613,1.0,20
ql_arc,ChangingGoalGridWorld,10,0.6879999999999998,0.2748017467193396,1.0,20
ql_arc,ChangingGoalGridWorld,11,0.6369999999999999,0.2539507826331709,1.0,20
ql_arc,ChangingGoalGridWorld,12,0.7634999999999998,0.12981814202953304,1.0,20
ql_arc,ChangingGoalGridWorld,13,0.7839999999999999,0.09243376006633078,1.0,20
ql_arc,ChangingGoalGridWorld,14,0.6490000000000001,0.23564592082189756,1.0,20
ql_arc,ChangingGoalGridWorld,15,0.783,0.12410076550932313,1.0,20
ql_arc,ChangingGoalGridWorld,16,0.786,0.13089690599857584,1.0,20
ql_arc,ChangingGoalGridWorld,17,0.7809999999999999,0.1917263675137043,1.0,20
ql_arc,ChangingGoalGridWorld,18,0.836,0.07102112361825882,1.0,20
ql_arc,ChangingGoalGridWorld,19,0.8245000000000001,0.11698183619690712,1.0,20
ql_arc,ChangingGoalGridWorld,20,0.7950000000000002,0.16243460222501857,1.0,20
ql_arc,ChangingGoalGridWorld,21,0.7925,0.1783500770955819,1.0,20
ql_arc,ChangingGoalGridWorld,22,0.8245000000000001,0.12443773543423235,1.0,20
ql_arc,ChangingGoalGridWorld,23,0.845,0.11787705459503134,1.0,20
ql_arc,ChangingGoalGridWorld,24,0.8140000000000001,0.15853706191297987,1.0,20
ql_arc,ChangingGoalGridWorld,25,0.8435,0.11774018005761668,1.0,20
ql_arc,ChangingGoalGridWorld,26,0.8854999999999998,0.02333988003396762,1.0,20
ql_arc,ChangingGoalGridWorld,27,0.8685,0.1101487630434405,1.0,20
ql_arc,ChangingGoalGridWorld,28,0.818,0.25685793738952273,1.0,20
ql_arc,ChangingGoalGridWorld,29,0.8924999999999998,0.03329789783154487,1.0,20
