agent,blocked_updates,env,episode,epsilon,eval_reward,eval_success_rate,mean_arousal,reached_goal,seed,steps,total_reward,trap_hits
ql_arc,0,GridWorld,132,0.07165308104835695,,,0.6720411033975544,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,133,0.07147372386831259,,,0.6720410872362901,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,134,0.07129481564311516,,,0.6888446681859869,True,3,10,0.41999999999999993,1
ql_arc,0,GridWorld,135,0.07111635524897102,,,0.6742911561381857,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,136,0.07093834156489957,,,0.6720847930681269,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,137,0.07076077347272616,,,0.672041935651267,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,138,0.07058364985707508,,,0.6627891684625223,True,3,10,0.91,0
ql_arc,0,GridWorld,139,0.07040696960536252,,,0.6716863983502639,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,140,0.07023073160778968,0.9299999999999999,1.0,0.6720341991777485,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,141,0.07005493475733571,,,0.6720409531624174,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,142,0.06987957794975073,,,0.672041084318856,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,143,0.06970466008354902,,,0.6720410868657984,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,144,0.06953018006000197,,,0.6720410869152579,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,145,0.06935613678313127,,,0.6627891551135414,True,3,10,0.91,0
ql_arc,0,GridWorld,146,0.06918252915970195,,,0.6635721013647505,True,3,16,0.3599999999999999,1
ql_arc,0,GridWorld,147,0.0690093560992156,,,0.6728742988079328,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,148,0.06883661651390344,,,0.6628022643773489,True,3,10,0.91,0
ql_arc,0,GridWorld,149,0.06866430931871952,,,0.6716865155570466,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,150,0.06849243343133392,0.9299999999999999,1.0,0.6720342014538002,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,151,0.06832098777212592,,,0.6720409532066164,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,152,0.06814997126417724,,,0.6627891530105625,True,3,10,0.91,0
ql_arc,0,GridWorld,153,0.06797938283326528,,,0.6625018831190579,True,3,10,0.91,0
ql_arc,0,GridWorld,154,0.06780922140785635,,,0.6590904570142148,True,3,11,0.9,0
ql_arc,0,GridWorld,155,0.06763948591909895,,,0.6716026306872758,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,156,0.06747017530081706,,,0.6720325724841572,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,157,0.06730128848950345,,,0.6720409215734595,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,158,0.06713282442431298,,,0.6720410837054261,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,159,0.06696478204705594,,,0.6593542534377644,True,3,11,0.9,0
ql_arc,0,GridWorld,160,0.06679716030219142,0.9299999999999999,1.0,0.6716042128942568,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,161,0.06662995813682066,,,0.6627822839292901,True,3,10,0.91,0
ql_arc,0,GridWorld,162,0.06646317450068046,,,0.6716863367345622,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,163,0.06629680834613655,,,0.6627835755783715,True,3,10,0.91,0
ql_arc,0,GridWorld,164,0.06613085862817705,,,0.671686348294658,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,165,0.06596532430440587,,,0.6669337689651024,True,3,9,0.92,0
ql_arc,0,GridWorld,166,0.06580020433503617,,,0.6718208336804794,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,167,0.06563549768288383,,,0.6720368097927351,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,168,0.06547120331336098,,,0.6720410038582629,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,169,0.06530732019446941,,,0.6720410853033245,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,170,0.06514384729679418,0.9299999999999999,1.0,0.672041086884916,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,171,0.06498078359349707,,,0.672041086915629,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,172,0.0648181280603102,,,0.6720410869162257,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,173,0.06465587967552958,,,0.6720410869162371,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,174,0.06449403742000864,,,0.6720410869162373,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,175,0.06433260027715192,,,0.6720410869162373,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,176,0.0641715672329086,,,0.6720410869162373,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,177,0.06401093727576615,,,0.6720410869162373,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,178,0.06385070939674405,,,0.6720410869162373,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,179,0.06369088258938732,,,0.6720410869162373,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,180,0.06353145584976032,0.9299999999999999,1.0,0.662789155113557,True,3,10,0.91,0
ql_arc,0,GridWorld,181,0.06337242817644037,,,0.6716863982307923,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,182,0.0632137985705115,,,0.6627835765455883,True,3,10,0.91,0
ql_arc,0,GridWorld,183,0.06305556603555816,,,0.6716863483033146,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,184,0.06289772957765895,,,0.6720341982058812,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,185,0.06274028820538037,,,0.6720409531435446,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,186,0.06258324092977065,,,0.6720410843184894,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,187,0.06242658676435346,,,0.6627891550726993,True,3,10,0.91,0
ql_arc,0,GridWorld,188,0.062270324725121784,,,0.6716863982304266,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,189,0.062114453830531685,,,0.6720341991754213,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,190,0.061958973101496166,0.9299999999999999,1.0,0.6669398196215203,True,3,9,0.92,0
ql_arc,0,GridWorld,191,0.06180388156137902,,,0.6718209138240696,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,192,0.06164917823598868,,,0.6627856922158077,True,3,10,0.91,0
ql_arc,0,GridWorld,193,0.06149486215357212,,,0.6625018580326387,True,3,10,0.91,0
ql_arc,0,GridWorld,194,0.06134093234480873,,,0.6716838269587527,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,195,0.06118738784280425,,,0.6669337251079923,True,3,9,0.92,0
ql_arc,0,GridWorld,196,0.06103422768308468,,,0.6718208330995729,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,197,0.06088145090359023,,,0.6720368097814544,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,198,0.06072905654466926,,,0.6720410038580439,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,199,0.06057704364907227,,,0.6720410853033203,True,3,8,0.9299999999999999,0
ql_arc,0,GridWorld,0,0.09974968671630002,-1.0000000000000007,0.0,0.6146419394647153,False,4,100,-4.429999999999991,7
ql_arc,0,GridWorld,1,0.0995,,,0.6295397237967476,True,4,31,0.7,0
ql_arc,0,GridWorld,2,0.09925093828271851,,,0.6444397756696468,True,4,29,0.22999999999999987,1
ql_arc,0,GridWorld,3,0.0990025,,,0.6334586332858135,True,4,43,0.5799999999999998,0
ql_arc,0,GridWorld,4,0.09875468359130492,,,0.6294922865012444,True,4,74,0.2699999999999996,0
ql_arc,0,GridWorld,5,0.09850748749999999,,,0.632285887065903,True,4,48,0.5299999999999998,0
ql_arc,0,GridWorld,6,0.09826091017334838,,,0.6291054802669747,True,4,80,0.20999999999999952,0
ql_arc,0,GridWorld,7,0.09801495006249998,,,0.6338760904497572,True,4,40,0.6099999999999999,0
ql_arc,0,GridWorld,8,0.09776960562248163,,,0.651191725614815,True,4,26,0.2599999999999998,1
ql_arc,0,GridWorld,9,0.09752487531218747,,,0.6471031424495612,True,4,17,0.84,0
ql_arc,0,GridWorld,10,0.09728075759436922,-1.0000000000000007,0.0,0.6362631121471429,True,4,32,0.69,0
ql_arc,0,GridWorld,11,0.09703725093562653,,,0.6425082685227371,True,4,21,0.7999999999999999,0
ql_arc,0,GridWorld,12,0.09679435380639737,,,0.6402371447608127,True,4,24,0.7699999999999999,0
ql_arc,0,GridWorld,13,0.09655206468094839,,,0.648182534976741,True,4,16,0.85,0
ql_arc,0,GridWorld,14,0.09631038203736537,,,0.6396042970519253,True,4,25,0.7599999999999999,0
ql_arc,0,GridWorld,15,0.09606930435754364,,,0.6623308859427544,True,4,10,0.91,0
ql_arc,0,GridWorld,16,0.09582883012717854,,,0.6417591540996678,True,4,22,0.7899999999999999,0
ql_arc,0,GridWorld,17,0.09558895783575591,,,0.6338762055745589,True,4,40,0.6099999999999999,0
ql_arc,0,GridWorld,18,0.09534968597654263,,,0.6560863776167273,True,4,12,0.89,0
ql_arc,0,GridWorld,19,0.09511101304657711,,,0.6516236982180609,True,4,14,0.87,0
ql_arc,0,GridWorld,20,0.0948729375466599,-1.0000000000000007,0.0,0.6623542233245499,True,4,10,0.91,0
ql_arc,0,GridWorld,21,0.09463545798134422,,,0.6410017284956938,True,4,23,0.7799999999999999,0
ql_arc,0,GridWorld,22,0.0943985728589266,,,0.6664333127745273,True,4,9,0.92,0
ql_arc,0,GridWorld,23,0.09416228069143749,,,0.6530312992121782,True,4,21,0.30999999999999994,1
ql_arc,0,GridWorld,24,0.09392657999463196,,,0.6473894343924735,True,4,17,0.84,0
ql_arc,0,GridWorld,25,0.09369146928798029,,,0.6467849403364421,True,4,17,0.84,0
ql_arc,0,GridWorld,26,0.09345694709465878,,,0.6589412293299837,True,4,11,0.9,0
ql_arc,0,GridWorld,27,0.09322301194154038,,,0.6624333126115346,True,4,10,0.91,0
ql_arc,0,GridWorld,28,0.09298966235918547,,,0.666619379391671,True,4,9,0.92,0
ql_arc,0,GridWorld,29,0.09275689688183267,,,0.6667389206776618,True,4,9,0.92,0
ql_arc,0,GridWorld,30,0.09252471404738954,-0.6920000000000005,0.2,0.6563190148719465,True,4,12,0.89,0
ql_arc,0,GridWorld,31,0.0922931123974235,,,0.6482223149247766,True,4,16,0.85,0
ql_arc,0,GridWorld,32,0.09206209047715258,,,0.6623395326726811,True,4,10,0.91,0
ql_arc,0,GridWorld,33,0.09183164683543636,,,0.6716823741680416,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,34,0.09160178002476681,,,0.6720341210317016,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,35,0.09137248860125917,,,0.6593541536009997,True,4,11,0.9,0
ql_arc,0,GridWorld,36,0.09114377112464296,,,0.6665486151981808,True,4,9,0.92,0
ql_arc,0,GridWorld,37,0.09091562615825287,,,0.6718157321516545,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,38,0.09068805226901974,,,0.6720367107255588,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,39,0.09046104802746159,,,0.6720410019344655,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,40,0.09023461200767463,0.9299999999999999,1.0,0.6720410852659662,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,41,0.09000874278732428,,,0.6720410868841906,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,42,0.08978343894763625,,,0.672041086915615,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,43,0.08955869907338765,,,0.6720410869162252,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,44,0.08933452175289806,,,0.6669399394296436,True,4,9,0.92,0
ql_arc,0,GridWorld,45,0.0891109055780207,,,0.6563208201743352,True,4,12,0.89,0
ql_arc,0,GridWorld,46,0.08888784914413357,,,0.6715534047657488,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,47,0.0886653510501306,,,0.6720316165605659,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,48,0.0884434098984129,,,0.6627890061631252,True,4,10,0.91,0
ql_arc,0,GridWorld,49,0.08822202429487994,,,0.6716863968977048,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,50,0.08800119284892081,0.9299999999999999,1.0,0.6720341991495411,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,51,0.08778091417340553,,,0.66693981962107,True,4,9,0.92,0
ql_arc,0,GridWorld,52,0.0875611868846762,,,0.6718209138240636,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,53,0.08734200960253849,,,0.6720368113490527,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,54,0.08712338095025282,,,0.6720410038884851,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,55,0.08690529955452579,,,0.6720410853039114,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,56,0.08668776404550155,,,0.6720410868849274,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,57,0.08647077305675316,,,0.6627891551130644,True,4,10,0.91,0
ql_arc,0,GridWorld,58,0.08625432522527404,,,0.6716863982307879,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,59,0.08603841919146939,,,0.6720341991754284,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,60,0.08582305359914766,0.9299999999999999,1.0,0.6720409531623723,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,61,0.08560822709551204,,,0.672041084318855,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,62,0.08539393833115191,,,0.6720410868657984,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,63,0.08518018596003446,,,0.6720410869152579,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,64,0.08496696863949614,,,0.6720410869162183,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,65,0.08475428503023427,,,0.684185218224167,True,4,10,0.41999999999999993,1
ql_arc,0,GridWorld,66,0.08454213379629864,,,0.6753448620160074,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,67,0.08433051360508309,,,0.6721052551088971,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,68,0.08411942312731714,,,0.6720423330061163,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,69,0.08390886103705766,,,0.6720411111142062,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,70,0.08369882601168055,0.9259999999999998,1.0,0.6720410873861407,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,71,0.08348931673187238,,,0.6720410869253625,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,72,0.08328033188162215,,,0.6720410869164144,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,73,0.08307187014821302,,,0.6720410869162408,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,74,0.08286393022221404,,,0.6720410869162374,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,75,0.08265651079747195,,,0.6720410869162373,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,76,0.08244961057110296,,,0.6720410869162373,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,77,0.08224322824348458,,,0.6720410869162373,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,78,0.08203736251824743,,,0.6841852182241673,True,4,10,0.41999999999999993,1
ql_arc,0,GridWorld,79,0.08183201210226715,,,0.6753448620160074,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,80,0.0816271757056562,0.9299999999999999,1.0,0.6628411266720523,True,4,10,0.91,0
ql_arc,0,GridWorld,81,0.08142285204175581,,,0.6625022598628973,True,4,10,0.91,0
ql_arc,0,GridWorld,82,0.08121903982712791,,,0.6716838305550814,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,83,0.08101573778154703,,,0.6669337251705485,True,4,9,0.92,0
ql_arc,0,GridWorld,84,0.08081294462799227,,,0.6718208331004014,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,85,0.08061065909263929,,,0.6720368097814705,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,86,0.08040887990485229,,,0.6720410038580442,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,87,0.08020760579717608,,,0.6720410853033203,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,88,0.08000683550532803,,,0.672041086884916,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,89,0.07980656776819019,,,0.6627891551130641,True,4,10,0.91,0
ql_arc,0,GridWorld,90,0.07960680132780137,0.9299999999999999,1.0,0.6716863982307879,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,91,0.07940753492934922,,,0.6720341991754284,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,92,0.07920876732116236,,,0.6627890467826764,True,4,10,0.91,0
ql_arc,0,GridWorld,93,0.07901049725470248,,,0.6716863972612446,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,94,0.07881272348455655,,,0.6720341991566007,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,95,0.07861544476842897,,,0.6627890467823804,True,4,10,0.91,0
ql_arc,0,GridWorld,96,0.07841865986713376,,,0.6716863972612421,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,97,0.07822236754458681,,,0.6627835765303391,True,4,10,0.91,0
ql_arc,0,GridWorld,98,0.07802656656779808,,,0.662501842696574,True,4,10,0.91,0
ql_arc,0,GridWorld,99,0.07783125570686386,,,0.6624998004802274,True,4,10,0.91,0
ql_arc,0,GridWorld,100,0.07763643373495907,0.9299999999999999,1.0,0.6716838085439261,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,101,0.07744209942832952,,,0.6669337247876777,True,4,9,0.92,0
ql_arc,0,GridWorld,102,0.07724825156628426,,,0.6718208330953301,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,103,0.07705488893118786,,,0.672036809781372,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,104,0.07686201030845283,,,0.6720410038580422,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,105,0.07666961448653191,,,0.6720410853033203,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,106,0.07647770025691054,,,0.7007775803794256,True,4,8,0.43999999999999995,1
ql_arc,0,GridWorld,107,0.07628626641409923,,,0.6762206416270634,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,108,0.07609531175562598,,,0.6721222660574754,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,109,0.07590483508202872,,,0.6720426633437949,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,110,0.07571483519684784,0.9299999999999999,1.0,0.6720411175290734,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,111,0.07552531090661857,,,0.6720410875107117,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,112,0.07533626102086359,,,0.6627891551229068,True,4,10,0.91,0
ql_arc,0,GridWorld,113,0.07514768435208548,,,0.6716863982308761,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,114,0.07495957971575927,,,0.6720341991754302,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,115,0.07477194593032505,,,0.6720409531623723,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,116,0.07458478181718046,,,0.672041084318855,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,117,0.07439808620067341,,,0.6720410868657984,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,118,0.07421185790809456,,,0.6720410869152579,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,119,0.07402609576967005,,,0.6720410869162183,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,120,0.0738407986185541,0.9299999999999999,1.0,0.6669399394296434,True,4,9,0.92,0
ql_arc,0,GridWorld,121,0.0736559652908217,,,0.6718209154109807,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,122,0.07347159462546132,,,0.6720368113798691,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,123,0.07328768546436759,,,0.6720410038890836,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,124,0.07310423665233401,,,0.6720410853039231,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,125,0.07292124703704574,,,0.6720410868849276,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,126,0.07273871546907233,,,0.6627891551130644,True,4,10,0.91,0
ql_arc,0,GridWorld,127,0.0725566408018605,,,0.6716863982307879,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,128,0.07237502189172695,,,0.6720341991754284,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,129,0.07219385759785119,,,0.6720409531623723,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,130,0.0720131467822683,0.9299999999999999,1.0,0.672041084318855,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,131,0.07183288830986191,,,0.6720410868657984,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,132,0.07165308104835695,,,0.6627891551127636,True,4,10,0.91,0
ql_arc,0,GridWorld,133,0.07147372386831259,,,0.6625018831342961,True,4,10,0.91,0
ql_arc,0,GridWorld,134,0.07129481564311516,,,0.6716838271834094,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,135,0.07111635524897102,,,0.6720341492479703,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,136,0.07093834156489957,,,0.6593541540055884,True,4,11,0.9,0
ql_arc,0,GridWorld,137,0.07076077347272616,,,0.6590316703005755,True,4,11,0.9,0
ql_arc,0,GridWorld,138,0.07058364985707508,,,0.6561725781202704,True,4,12,0.89,0
ql_arc,0,GridWorld,139,0.07040696960536252,,,0.6715528131768089,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,140,0.07023073160778968,0.9299999999999999,1.0,0.7007680950049489,True,4,8,0.43999999999999995,1
ql_arc,0,GridWorld,141,0.07005493475733571,,,0.6762204567119117,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,142,0.06987957794975073,,,0.6721222624665874,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,143,0.06970466008354902,,,0.672042663274063,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,144,0.06953018006000197,,,0.6669399668494436,True,4,9,0.92,0
ql_arc,0,GridWorld,145,0.06935613678313127,,,0.6626108325382658,True,4,10,0.91,0
ql_arc,0,GridWorld,146,0.06918252915970195,,,0.671684802266487,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,147,0.0690093560992156,,,0.6720341681832182,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,148,0.06883661651390344,,,0.6669398190824293,True,4,9,0.92,0
ql_arc,0,GridWorld,149,0.06866430931871952,,,0.6626108309530452,True,4,10,0.91,0
ql_arc,0,GridWorld,150,0.06849243343133392,0.9299999999999999,1.0,0.6716848022522994,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,151,0.06832098777212592,,,0.6720341681829426,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,152,0.06814997126417724,,,0.6720409525605257,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,153,0.06797938283326528,,,0.6720410843071678,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,154,0.06780922140785635,,,0.6669399393842605,True,4,9,0.92,0
ql_arc,0,GridWorld,155,0.06763948591909895,,,0.6718209154103794,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,156,0.06747017530081706,,,0.6720368113798575,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,157,0.06730128848950345,,,0.6720410038890834,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,158,0.06713282442431298,,,0.6720410853039231,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,159,0.06696478204705594,,,0.6564701024295175,True,4,12,0.89,0
ql_arc,0,GridWorld,160,0.06679716030219142,0.9299999999999999,1.0,0.671554000505961,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,161,0.06662995813682066,,,0.6720316281293105,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,162,0.06646317450068046,,,0.6720409032349197,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,163,0.06629680834613655,,,0.7007775768424893,True,4,8,0.43999999999999995,1
ql_arc,0,GridWorld,164,0.06613085862817705,,,0.6706837216900772,True,4,9,0.92,0
ql_arc,0,GridWorld,165,0.06596532430440587,,,0.6718705130657516,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,166,0.06580020433503617,,,0.6720377745224729,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,167,0.06563549768288383,,,0.6720410225924655,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,168,0.06547120331336098,,,0.662789154101868,True,4,10,0.91,0
ql_arc,0,GridWorld,169,0.06530732019446941,,,0.6716863982217379,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,170,0.06514384729679418,0.9259999999999999,1.0,0.6720341991752526,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,171,0.06498078359349707,,,0.672040953162369,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,172,0.0648181280603102,,,0.6720410843188549,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,173,0.06465587967552958,,,0.6720410868657984,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,174,0.06449403742000864,,,0.6720410869152579,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,175,0.06433260027715192,,,0.6720410869162183,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,176,0.0641715672329086,,,0.672041086916237,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,177,0.06401093727576615,,,0.6720410869162373,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,178,0.06385070939674405,,,0.6720410869162373,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,179,0.06369088258938732,,,0.6720410869162373,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,180,0.06353145584976032,0.9199999999999999,1.0,0.6720410869162373,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,181,0.06337242817644037,,,0.6720410869162373,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,182,0.0632137985705115,,,0.662789155113557,True,4,10,0.91,0
ql_arc,0,GridWorld,183,0.06305556603555816,,,0.6716863982307923,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,184,0.06289772957765895,,,0.6720341991754284,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,185,0.06274028820538037,,,0.6720409531623723,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,186,0.06258324092977065,,,0.672041084318855,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,187,0.06242658676435346,,,0.6720410868657984,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,188,0.062270324725121784,,,0.6669399394287664,True,4,9,0.92,0
ql_arc,0,GridWorld,189,0.062114453830531685,,,0.6718209154109689,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,190,0.061958973101496166,0.9299999999999999,1.0,0.672036811379869,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,191,0.06180388156137902,,,0.6720410038890836,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,192,0.06164917823598868,,,0.6720410853039231,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,193,0.06149486215357212,,,0.6720410868849276,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,194,0.06134093234480873,,,0.6720410869156292,True,4,8,0.9299999999999999,0
ql_arc,0,GridWorld,195,0.06118738784280425,,,0.6841852182241579,True,4,10,0.41999999999999993,1
